<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
ROSN;D;241018;000000;487;488.75;482.3;487.8;2518545
ROSN;D;241021;000000;488.05;490;484.05;484.7;2063901
ROSN;D;241022;000000;484.5;485.4;478.45;479;3130553
ROSN;D;241023;000000;478.5;480.35;467.2;469;4359392
ROSN;D;241024;000000;469.55;472.1;464.1;469.75;4011677
ROSN;D;241025;000000;469.6;470.65;455.5;456.1;6546239
ROSN;D;241028;000000;451.25;455.4;433.3;434.75;8581299
ROSN;D;241029;000000;434.8;446.55;434.5;442.35;7589756
ROSN;D;241030;000000;443;449.5;438.1;439.05;6093456
ROSN;D;241031;000000;438.8;442.35;429.1;434.1;5968005
ROSN;D;241101;000000;435;449.2;433.5;444.35;9634519
ROSN;D;241102;000000;444.3;457;441.9;457;5093391
ROSN;D;241105;000000;460.05;465.6;457.5;460.5;4409489
ROSN;D;241106;000000;471.4;478.75;463.45;466.85;7674001
ROSN;D;241107;000000;467.1;475.55;455.95;475.5;4021002
ROSN;D;241108;000000;477.6;482;470.1;481.5;5803483
ROSN;D;241111;000000;492.05;498.8;487.3;490.6;11315369
ROSN;D;241112;000000;489.4;493.9;480.85;482.05;5369836
ROSN;D;241113;000000;480.25;493.65;475.7;480.35;8473157
ROSN;D;241114;000000;480.2;483.45;471;473.3;4705336
ROSN;D;241115;000000;472.95;480.95;469.5;480.1;3981560
ROSN;D;241118;000000;472.5;477.95;468.7;471.95;4441158
ROSN;D;241119;000000;472.75;473.9;454.4;459.7;6148991
ROSN;D;241120;000000;461;462.6;444.4;449.25;6283309
ROSN;D;241121;000000;451.05;459.35;443.65;458.95;6669932
ROSN;D;241122;000000;459;464.75;452.05;459.9;5819414
ROSN;D;241125;000000;459.9;466.3;445.8;453.65;9306846
ROSN;D;241126;000000;452.45;459;445.75;450.8;5563203
ROSN;D;241127;000000;452.1;474.6;447.6;474.15;13010214
ROSN;D;241128;000000;476.1;486;468.05;474.85;6572214
ROSN;D;241129;000000;470;484;469.55;478;5828746
ROSN;D;241202;000000;484.05;491;481.25;489.3;5109217
ROSN;D;241203;000000;489.4;493.4;483.25;490.5;4693084
ROSN;D;241204;000000;490.7;496.8;470;473.1;7264293
ROSN;D;241205;000000;474.6;493.25;469.5;488.2;6458664
ROSN;D;241206;000000;489.35;492;485;485.3;3376455
ROSN;D;241209;000000;489.3;495.95;486.55;491.05;3323569
ROSN;D;241210;000000;491.25;494.9;482.05;484.6;3939583
ROSN;D;241211;000000;483.45;490.2;480.4;488.75;2591974
ROSN;D;241212;000000;488.05;493.95;484.05;485.45;4113651
ROSN;D;241213;000000;485.55;487.45;473;483.65;6023291
ROSN;D;241216;000000;483.6;483.65;473.1;477.4;3669392
ROSN;D;241217;000000;476.4;481.9;475.5;480.65;3047245
ROSN;D;241218;000000;481.5;489.9;479.35;487.7;3376032
ROSN;D;241219;000000;489.1;507.7;485.7;506.15;10763960
ROSN;D;241220;000000;506.2;566.45;501;559.6;19279025
ROSN;D;241223;000000;562.2;586.4;560.5;569.9;13448483
ROSN;D;241224;000000;570.5;582;566.65;572.7;6273827
ROSN;D;241225;000000;572.5;585;565.5;581.95;7540003
ROSN;D;241226;000000;583.7;588.95;578.1;579.1;5001976
ROSN;D;241227;000000;579.15;598.8;577.35;591;11622567
ROSN;D;241228;000000;592.1;598.25;591.5;596;5120642
ROSN;D;241230;000000;597;607.95;595.05;606.05;6767298
ROSN;D;250103;000000;611.45;611.8;586.25;596.1;4908115
ROSN;D;250106;000000;596.1;596.8;586;588.45;3510539
ROSN;D;250108;000000;590.2;594.75;588.6;593.45;2480469
ROSN;D;250109;000000;592.05;597.2;567.2;574.8;16392839
ROSN;D;250110;000000;542.5;567;538.95;562.95;17777796
ROSN;D;250113;000000;565.15;568.95;540;545.5;14236385
ROSN;D;250114;000000;543;546.85;532.65;540.35;9846376
ROSN;D;250115;000000;540.7;548.8;534.55;547.6;6713019
ROSN;D;250116;000000;548.7;554;544;546.4;6576084
ROSN;D;250117;000000;545;558.95;541.65;554.9;7190211
ROSN;D;250120;000000;557.65;559.1;535.35;537.7;8157806
ROSN;D;250121;000000;538.15;544.3;531.6;542.1;4440760
ROSN;D;250122;000000;542.15;551.8;537.5;540;5789796
ROSN;D;250123;000000;539.8;544;535.3;539.1;4240267
ROSN;D;250124;000000;540.2;542.35;535;535.85;3221155
ROSN;D;250127;000000;535.8;538.75;515;516.35;8995890
ROSN;D;250128;000000;517.7;536.2;510.15;534.85;9369499
ROSN;D;250129;000000;535;540.9;531.5;535.6;4580118
ROSN;D;250130;000000;536.95;537;531;534.85;3486466
ROSN;D;250131;000000;534.9;539;523.15;526.8;6817960
ROSN;D;250203;000000;526.9;527.7;516.4;519.2;4771537
ROSN;D;250204;000000;520;525;515.35;518.95;3126603
ROSN;D;250205;000000;517.65;524.3;512.3;522.05;5329594
ROSN;D;250206;000000;522.5;531.7;517;528.2;6147939
ROSN;D;250207;000000;528;536;527.1;530.25;5022601
ROSN;D;250210;000000;532.25;542.5;528.65;533.15;5447495
ROSN;D;250211;000000;533.8;542;529.8;538.9;4729350
ROSN;D;250212;000000;541.05;583.7;538.2;577.85;12763493
ROSN;D;250213;000000;578.1;594;556.75;573.3;16030951
ROSN;D;250214;000000;615;615;519.55;561.95;12978048
ROSN;D;250217;000000;569.8;585.25;566.1;585.2;6237543
ROSN;D;250218;000000;585.3;593.6;566.65;574.2;8535429
ROSN;D;250219;000000;575;579;564.6;575.95;4110945
ROSN;D;250220;000000;576;584.4;573.15;577.95;3118154
ROSN;D;250221;000000;580.3;581.7;567;572.55;3887286
ROSN;D;250224;000000;571.05;573.7;554.4;569.45;9149316
ROSN;D;250225;000000;569.7;585.9;567.05;582.8;10117028
ROSN;D;250226;000000;583;584.8;562.15;569.25;8185088
ROSN;D;250227;000000;569.95;571.95;551;552.85;7466348
ROSN;D;250228;000000;552.9;562.25;541;556.05;7056167
ROSN;D;250301;000000;559.45;560.8;558.8;559.95;86491
ROSN;D;250302;000000;559.95;560.4;555.2;557.45;149692
ROSN;D;250303;000000;557.85;558;535.1;539;8901621
ROSN;D;250304;000000;539.55;549.5;532;540.1;13860786
ROSN;D;250305;000000;541;541.8;530;530.5;9935573
ROSN;D;250306;000000;531;535.85;528.55;529.55;4994078
ROSN;D;250307;000000;531.05;536.95;520.4;528.8;7444660
ROSN;D;250310;000000;528.95;534.7;525.6;527.3;3689417
ROSN;D;250311;000000;527.55;531;523.5;527.35;3488107
ROSN;D;250312;000000;527.6;535.05;523.05;533.7;4981593
ROSN;D;250313;000000;533.8;537.5;518.4;528.15;9494379
ROSN;D;250314;000000;526;532.4;523.45;530.6;4091099
ROSN;D;250315;000000;531.25;532.35;530.25;532;194587
ROSN;D;250316;000000;532;535.55;530.6;535.5;775798
ROSN;D;250317;000000;536;544;535.1;539.55;6947482
ROSN;D;250318;000000;540.55;543.4;528.1;535.45;7138802
ROSN;D;250319;000000;537.9;539.6;530;535.9;2984714
ROSN;D;250320;000000;536;539.5;527.75;536.85;6023275
ROSN;D;250321;000000;537.4;541.85;531.9;534.6;4222914
ROSN;D;250324;000000;534.7;535.7;520.05;521.4;6019326
ROSN;D;250325;000000;521.95;525.35;510.75;521.7;6568051
ROSN;D;250326;000000;522.1;523.5;512.6;513.75;2491210
ROSN;D;250327;000000;515;515.85;501.1;502.4;5283858
ROSN;D;250328;000000;501;508.9;495.35;496.75;6887617
ROSN;D;250329;000000;497.9;498.6;488.75;491.1;881645
ROSN;D;250330;000000;490.15;490.85;485;485;992651
ROSN;D;250331;000000;484.7;497.35;477.75;490.5;6603071
ROSN;D;250401;000000;492.45;497.7;473.5;474.6;8202259
ROSN;D;250402;000000;475.15;483;468.3;477.9;9550129
ROSN;D;250403;000000;478;481.8;456.65;462.8;9139438
ROSN;D;250404;000000;465.2;466.95;441.1;441.3;16033401
ROSN;D;250405;000000;440.45;441.95;431.55;440;2919021
ROSN;D;250406;000000;442.2;449;440.15;447.5;1539519
ROSN;D;250407;000000;427.95;456.35;416.15;450.7;21122839
ROSN;D;250408;000000;453.9;458.2;428.05;429;11191880
ROSN;D;250409;000000;427.4;449.8;416.35;446;18769467
ROSN;D;250410;000000;447.6;454;433.65;438;8805936
ROSN;D;250411;000000;438.35;453.55;437.05;450.9;6651972
ROSN;D;250412;000000;454.15;456.95;453.5;456.05;861636
ROSN;D;250413;000000;456;458.8;454.4;457.6;1046829
ROSN;D;250414;000000;457.65;457.65;445.5;449.3;4101794
ROSN;D;250415;000000;449.5;454;446.5;452.05;2455003
ROSN;D;250416;000000;452;459.2;447.5;452.25;3466184
ROSN;D;250417;000000;453.4;479.9;453;478.7;13770554
ROSN;D;250418;000000;473.5;478;467.55;476.85;8664973
ROSN;D;250421;000000;478.9;485.15;475.25;482;5475735
ROSN;D;250422;000000;482.2;486.3;476;482.65;6603861
ROSN;D;250423;000000;482.6;484;467.7;471.4;6251473
ROSN;D;250424;000000;471.4;474.2;468;469.9;3195998
ROSN;D;250425;000000;470.35;481.55;470.1;480;5800529
ROSN;D;250426;000000;481.75;483.95;478.9;480.65;914507
ROSN;D;250427;000000;480.95;482.45;480.75;481.05;162394
ROSN;D;250428;000000;481.1;482.85;469.35;473.95;5658899
ROSN;D;250429;000000;474;476.6;455.3;457.95;4364603
ROSN;D;250430;000000;457.95;460.2;449.95;454.5;3874136
ROSN;D;250502;000000;455.05;455.9;435.35;435.7;2499519
ROSN;D;250503;000000;438.05;439.7;435;438.15;337227
ROSN;D;250504;000000;438.15;443.5;437.7;439.7;415443
ROSN;D;250505;000000;435.7;438.95;420.05;426.7;6639187
ROSN;D;250506;000000;427.5;436;422.6;430.25;4734934
ROSN;D;250507;000000;430;440.85;428.05;438;2999617
ROSN;D;250508;000000;438.1;449;438;443.9;2742565
ROSN;D;250510;000000;446;447.65;443.9;445.2;241139
ROSN;D;250511;000000;452;452.3;446.45;448.6;721342
ROSN;D;250512;000000;451.7;463;451.65;456.4;4895281
ROSN;D;250513;000000;458.1;458.6;450.35;455.85;2187587
ROSN;D;250514;000000;455.85;456.6;438.35;438.8;5035348
ROSN;D;250515;000000;438.55;446.45;435.05;442.15;4252138
ROSN;D;250516;000000;443.95;445.5;431.25;439.85;3832676
ROSN;D;250517;000000;439.85;446;439.65;445.5;418802
ROSN;D;250518;000000;447;448.25;446.2;447.45;342743
ROSN;D;250519;000000;447.45;447.75;436.9;439;3327824
ROSN;D;250520;000000;440;440.9;429.8;432.3;2633344
ROSN;D;250521;000000;432.8;433.8;427.55;429.35;2310206
ROSN;D;250522;000000;429.45;430.15;422.15;423.85;4667235
ROSN;D;250523;000000;423.95;427.45;418.45;420.7;3497459
ROSN;D;250526;000000;420.7;421.45;410.6;413.9;4328472
ROSN;D;250527;000000;413.5;418.8;408.35;413.65;5412536
ROSN;D;250528;000000;413.65;429;413.4;428.15;5097147
ROSN;D;250529;000000;429.05;437.45;424.6;424.95;6173778
ROSN;D;250530;000000;424.8;432.9;420.4;427.15;4525966
ROSN;D;250531;000000;427.35;430.45;427.35;428.35;238766
ROSN;D;250601;000000;428.4;428.5;416.4;418.65;1070864
ROSN;D;250602;000000;419.05;439.5;418.6;438.7;6412701
ROSN;D;250603;000000;438.95;444.95;435.85;444.15;3369945
ROSN;D;250604;000000;444.4;450;432.45;435.45;6133266
ROSN;D;250605;000000;435.4;443;434.35;437.9;3340079
ROSN;D;250606;000000;438.05;447.4;429;429.2;8200599
ROSN;D;250607;000000;430.65;433.85;429.45;430.15;211233
ROSN;D;250608;000000;430;430.85;428.3;429.85;216711
ROSN;D;250609;000000;430.15;432;422.65;425.75;2589512
ROSN;D;250610;000000;426.65;429.45;406.6;411.15;9584325
ROSN;D;250611;000000;411.7;417.35;408.1;415.4;3562047
ROSN;D;250613;000000;428.65;444.4;424;444.4;17141273
ROSN;D;250614;000000;446.8;457.6;446.8;457.6;6163961
ROSN;D;250615;000000;457.6;457.6;439;450.3;14453840
ROSN;D;250616;000000;448.75;449.25;433.15;436.15;17464998
ROSN;D;250617;000000;437.5;457.8;436.5;456.95;14780242
ROSN;D;250618;000000;458;459;448.2;454.85;13320837
ROSN;D;250619;000000;454.85;459.65;452.15;455.6;10164101
ROSN;D;250620;000000;453.4;456.35;445.55;448.75;5837206
ROSN;D;250623;000000;458.05;459.35;435.95;440;17161983
ROSN;D;250624;000000;436.25;438.7;427.3;436.8;11218744
ROSN;D;250625;000000;436.75;440.55;433.7;435.05;4188147
ROSN;D;250626;000000;436.35;436.75;433.05;435.15;2599863
ROSN;D;250627;000000;435.75;439.45;433.05;438.75;4290157
ROSN;D;250628;000000;439.4;441.4;438.3;439.2;474615
ROSN;D;250629;000000;439.5;439.5;436.45;437.15;401589
ROSN;D;250630;000000;438.25;444.5;435.5;442.3;3789889
ROSN;D;250701;000000;441.9;447.25;438.7;439.75;3825838
ROSN;D;250702;000000;440;441.4;431.55;435;3656840
ROSN;D;250703;000000;434.35;437.35;426;427.3;4406445
ROSN;D;250704;000000;426;430.4;422.5;426.7;3202929
ROSN;D;250705;000000;426.9;427.95;426.1;427.35;201026
ROSN;D;250706;000000;427;427.15;424.6;425.9;144233
ROSN;D;250707;000000;425.8;429.9;423.95;426.6;2726356
ROSN;D;250708;000000;426.6;427.55;414.6;415.25;4169389
ROSN;D;250709;000000;415.75;418.35;404.75;410.25;6095731
ROSN;D;250710;000000;410.55;417.75;410.3;413.2;2930747
ROSN;D;250711;000000;414.7;414.8;400.6;402.25;5392456
ROSN;D;250712;000000;402.45;405.25;402.2;404.35;440465
ROSN;D;250713;000000;404.4;405.2;401.35;402.8;358939
ROSN;D;250714;000000;401.4;425;395;422.25;8100847
ROSN;D;250715;000000;423;423;416.4;419.15;3485653
ROSN;D;250716;000000;419.15;426.35;416.55;422;3662877
ROSN;D;250717;000000;421.95;428;419.35;420.7;4555871
ROSN;D;250718;000000;406;415.2;405.7;414.35;5297533
ROSN;D;250719;000000;414;421;413.9;418;977169
ROSN;D;250720;000000;418.8;418.95;417.3;418.25;204845
ROSN;D;250721;000000;416;420.6;414;417.6;2485426
ROSN;D;250722;000000;417.25;420.05;415;419.6;1898215
ROSN;D;250723;000000;419.8;427;419.8;424.7;3405332
ROSN;D;250724;000000;425;426.1;420.5;422.5;1696598
ROSN;D;250725;000000;423.1;425.05;415.3;418;3182023
ROSN;D;250726;000000;418.05;419.6;418.05;419.35;110086
ROSN;D;250727;000000;419.35;419.8;417.35;418.55;154555
ROSN;D;250728;000000;418;424.65;413.6;415.05;5287643
ROSN;D;250729;000000;415.6;430.3;413.6;425.95;6465524
ROSN;D;250730;000000;426.05;430.55;417.45;419.4;4918766
ROSN;D;250731;000000;419.85;422.6;416.2;419.65;2073270
ROSN;D;250801;000000;420.1;423.3;415;416.85;2410052
ROSN;D;250804;000000;417.4;429.2;417.4;429.1;4106111
ROSN;D;250805;000000;429.2;436.65;426;435.75;9082859
ROSN;D;250806;000000;436.15;449.4;424.35;438.4;11879011
ROSN;D;250807;000000;438.4;453.5;435.6;445.05;10279481
ROSN;D;250808;000000;446.4;455.2;440.1;455.2;5057364
ROSN;D;250811;000000;458.45;470.55;458.1;461.55;6967507
ROSN;D;250812;000000;461.65;464.6;456.8;461.5;3072020
ROSN;D;250813;000000;462.45;463.6;453.7;456.6;3241274
ROSN;D;250814;000000;456.55;475.3;452.75;474.75;8275207
ROSN;D;250815;000000;474.8;491.4;471.3;487.35;12279300
ROSN;D;250816;000000;472.9;477;472.9;473.45;3508417
ROSN;D;250817;000000;473.1;474.45;472.9;472.9;381734
ROSN;D;250818;000000;471.95;482.2;467.7;475.2;9407956
ROSN;D;250819;000000;477.5;480.8;463.1;466.8;6139470
ROSN;D;250820;000000;466.8;471.05;461.1;463.25;3244703
ROSN;D;250821;000000;463.75;467.1;453.2;454.75;4796876
ROSN;D;250822;000000;455.45;459.25;453.5;456.35;3851074
ROSN;D;250823;000000;457.5;458.1;456.25;457.7;114324
ROSN;D;250824;000000;457.9;458.15;455;456.05;166918
ROSN;D;250825;000000;456.95;464.55;451.6;458.4;5052050
ROSN;D;250826;000000;458.4;464;454.6;461.65;3442905
ROSN;D;250827;000000;461.85;467.4;460.85;465.6;3854855
ROSN;D;250828;000000;465.85;466.45;453.9;456.15;3805409
ROSN;D;250829;000000;456.65;461.95;456.25;459.75;2810022
ROSN;D;250830;000000;459.8;462.8;459.75;461.95;349068
ROSN;D;250831;000000;462;463.8;461.75;463;320192
ROSN;D;250901;000000;463.6;469.2;458.35;461.1;3393815
ROSN;D;250902;000000;461.1;463.55;445.5;451.8;6462607
ROSN;D;250903;000000;451.85;452;443.1;447.95;4070172
ROSN;D;250904;000000;448.4;452.5;445.4;449.55;2520718
ROSN;D;250905;000000;450;459.9;448.15;459.4;4293990
ROSN;D;250906;000000;459.15;459.3;456.35;457.65;224307
ROSN;D;250907;000000;457.65;458.35;456.95;457.1;179349
ROSN;D;250908;000000;457.6;459.8;455.65;458;1985874
ROSN;D;250909;000000;458.35;470;458;467.7;5781556
ROSN;D;250910;000000;467.55;468;460.1;461.65;3543198
ROSN;D;250911;000000;462;467.25;459.05;464.55;2249666
ROSN;D;250912;000000;464.65;465.9;446.5;448.4;5309539
ROSN;D;250913;000000;448.4;450.6;444.3;445.1;390125
ROSN;D;250914;000000;445;449.8;444.3;449.65;364513
ROSN;D;250915;000000;449.7;451.4;436.75;440.8;4281183
ROSN;D;250916;000000;440.8;443.25;433.3;436.85;3234150
ROSN;D;250917;000000;436.5;442.2;434.15;441;3956268
ROSN;D;250918;000000;441;441.7;431.2;435.55;4398471
ROSN;D;250919;000000;435;435.95;428;428.9;3709908
ROSN;D;250922;000000;428.95;433;423.5;431.45;4128267
ROSN;D;250923;000000;431.85;434.6;420.6;421.9;5392335
ROSN;D;250924;000000;422.95;431.3;420.1;427.7;3657270
ROSN;D;250925;000000;427.8;429.5;421;422.2;2051864
ROSN;D;250926;000000;421.8;426;418.3;424.25;3332756
ROSN;D;250927;000000;424;425.3;423.9;424.7;97152
ROSN;D;250928;000000;425.2;425.2;424.05;424.85;50621
ROSN;D;250929;000000;424.25;432;415.35;416.9;4576726
ROSN;D;250930;000000;417.5;417.9;408.15;411.4;4519100
ROSN;D;251001;000000;411.5;415.5;405;406.8;3880941
ROSN;D;251002;000000;407;411;403;408;3647985
ROSN;D;251003;000000;407;411.45;401;404.4;3065553
ROSN;D;251004;000000;404.4;405;399.65;401.5;691096
ROSN;D;251005;000000;401;403.75;399.75;403.05;312701
ROSN;D;251006;000000;404.3;414.15;402.1;411.65;4913067
ROSN;D;251007;000000;411.7;414.35;409.05;411.95;2168319
ROSN;D;251008;000000;412.55;415.95;401.1;403.85;4812297
ROSN;D;251009;000000;406.05;420;397.5;417.6;5670971
ROSN;D;251010;000000;417.6;418.85;406.4;406.5;3285355
ROSN;D;251011;000000;405.85;407.7;403.35;407.35;224588
ROSN;D;251012;000000;407.35;409.3;406.25;407.85;168315
ROSN;D;251013;000000;408.9;413.15;399.5;402.8;4175575
ROSN;D;251014;000000;402.85;404.5;399;401.35;2657403
ROSN;D;251015;000000;401.35;404.85;397.25;400.85;3802592
ROSN;D;251016;000000;400.9;428.15;399;423.75;5985660
ROSN;D;251017;000000;423.7;423.75;416.15;418;5030711
ROSN;D;251018;000000;419.3;424.85;419.25;423.3;881472
ROSN;D;251019;000000;423.3;424.3;419.35;421.95;423459
ROSN;D;251020;000000;422.8;424.55;419.4;421;2324710
ROSN;D;251021;000000;421.1;421.95;401;411.95;5278479
ROSN;D;251022;000000;411.3;414.85;398;401.95;5273504
ROSN;D;251023;000000;390.15;393.95;383.15;389.85;12425755
ROSN;D;251024;000000;390.3;396.9;384;389.8;4684630
ROSN;D;251027;000000;389.75;390.15;366.55;370.15;12342280
ROSN;D;251028;000000;370.1;380.5;362.6;376.5;5771119
ROSN;D;251029;000000;377;382;372.8;377.95;3583552
ROSN;D;251030;000000;378;391.65;376;387.5;3686528
ROSN;D;251031;000000;388;389.2;378.5;382.45;2692602
ROSN;D;251101;000000;381.5;385.45;381.4;384.8;1032747
ROSN;D;251103;000000;385.4;397.85;384.95;394.2;2126600
ROSN;D;251105;000000;392.65;394.45;386.3;389.4;2940973
ROSN;D;251106;000000;389.25;392;387;389.95;1448539
ROSN;D;251107;000000;387.1;398.4;386.3;394.85;4318253
ROSN;D;251108;000000;396;396.45;394.55;395.25;99277
ROSN;D;251109;000000;395.25;396.45;395.05;396.25;99904
ROSN;D;251110;000000;396.25;399.05;388.35;389.45;2947529
ROSN;D;251111;000000;389.55;391.8;386;390.15;1935368
ROSN;D;251112;000000;391;391.4;381.05;383.9;3184175
ROSN;D;251113;000000;384.25;386.55;381.1;383.15;2197694
ROSN;D;251114;000000;384;386.3;378.7;382.2;2367968
ROSN;D;251115;000000;383.15;383.55;382;382.2;113425
ROSN;D;251116;000000;382;382.8;380.7;381.65;256806
ROSN;D;251117;000000;381.3;384;378;379.8;2751426
ROSN;D;251118;000000;379.65;391;378.1;387.25;4747274
ROSN;D;251119;000000;388.95;406.8;385;402.6;8283064
ROSN;D;251120;000000;402.4;415.65;397.6;412.95;7284103
ROSN;D;251121;000000;413.45;415.5;401.25;407.95;4945219
ROSN;D;251124;000000;410.05;415;404.3;409.55;3546717
ROSN;D;251125;000000;409;421;404.7;410.2;5777583
ROSN;D;251126;000000;412.2;412.85;406.7;407.4;1380232
ROSN;D;251127;000000;407.4;409.95;396.1;400.7;3926778
ROSN;D;251128;000000;401;408;399.2;405;2516481
ROSN;D;251129;000000;404.55;406;404.25;404.95;176160
ROSN;D;251130;000000;405;408;404.6;407.35;245975
ROSN;D;251201;000000;407.4;410.65;404;406.3;2368661
ROSN;D;251202;000000;407.4;408.4;401;404.25;1687513
ROSN;D;251203;000000;399.6;401.85;394.3;399.8;2823206
ROSN;D;251204;000000;401;403.65;398.95;400;1965844
ROSN;D;251205;000000;400;412.35;400;410;4365643
ROSN;D;251208;000000;410;416;403;403;4430303
ROSN;D;251209;000000;403.5;412;402.9;408.05;1953552
ROSN;D;251210;000000;408.3;409.45;406.35;407.6;1212934
ROSN;D;251211;000000;407.4;414.25;407.3;411.65;2959899
ROSN;D;251212;000000;411.8;413;402;402.25;2930086
ROSN;D;251213;000000;403.8;405.8;403.4;405;307977
ROSN;D;251214;000000;404.9;405.45;402.25;403.85;253841
ROSN;D;251215;000000;404.4;410.6;404;409.65;3124829
ROSN;D;251216;000000;409.9;415.75;408.3;413;3507533
ROSN;D;251217;000000;413;416.55;408.5;411.45;2994818
ROSN;D;251218;000000;411.65;415.9;406.75;409.25;5504380
ROSN;D;251219;000000;409.3;416.45;407.45;410;6088602
ROSN;D;251220;000000;410.1;410.6;410;410.15;106424
ROSN;D;251221;000000;410.15;411.05;408.9;409.95;195492
ROSN;D;251222;000000;409.1;411.95;405;406.25;2813888
ROSN;D;251223;000000;406.25;408;401.8;404.95;2021229
ROSN;D;251224;000000;404.9;409.35;403.2;405.75;1513172
ROSN;D;251225;000000;406;406.75;402.6;402.8;1182667
ROSN;D;251226;000000;403.25;408.75;402.9;408.5;2716950
ROSN;D;251227;000000;408.3;410.1;408;409.6;542953
ROSN;D;251228;000000;410;411.25;407.6;411;409619
ROSN;D;251229;000000;410.55;418.5;406.5;408.65;7097987
ROSN;D;251230;000000;408.8;412.45;407.15;409;3098720
ROSN;D;260105;000000;408;408;400.25;402.6;3352067
ROSN;D;260106;000000;403.25;405.8;402.5;403.15;972149
ROSN;D;260108;000000;399.4;401.5;398;400.45;1621473
ROSN;D;260109;000000;400.4;407.4;400.2;404.05;1867198
ROSN;D;260112;000000;394.3;399.3;391.15;392.05;3574402
ROSN;D;260113;000000;392;396.35;389.15;390.5;3070802
ROSN;D;260114;000000;391.55;395.75;387.65;393.55;2163379
ROSN;D;260115;000000;393.5;396.75;392;394.4;1950953
ROSN;D;260116;000000;395.25;397.5;393.75;395.45;2458794
ROSN;D;260117;000000;395.8;396.45;395.4;396.05;237562
ROSN;D;260118;000000;396.1;396.35;395.5;395.9;104505
ROSN;D;260119;000000;395.95;397.25;391.55;392.1;2068150
ROSN;D;260120;000000;392.4;393.45;390.35;391.8;1936979
ROSN;D;260121;000000;391.9;396.85;390.3;395.55;2391284
ROSN;D;260122;000000;396.9;401.65;394.7;397;4401393
ROSN;D;260123;000000;396.85;400.45;395.9;399.45;2800820
ROSN;D;260124;000000;399.45;400.85;397.1;399.4;537129
ROSN;D;260125;000000;399.75;401.15;399.35;400.9;341435
ROSN;D;260126;000000;401.2;401.5;396.75;397.95;2312180
ROSN;D;260127;000000;398.5;406.95;396.5;406.35;3166413
ROSN;D;260128;000000;407.15;409.9;404;404.75;4542497
ROSN;D;260129;000000;405.05;414.95;405;412.6;6145021
ROSN;D;260130;000000;412.4;413;405.1;407.75;2492464
ROSN;D;260131;000000;407.6;408.9;407.45;408.6;187250
ROSN;D;260201;000000;408.35;410;407.6;408.8;354048
ROSN;D;260202;000000;406.9;407.5;398.5;401.35;3887064
ROSN;D;260203;000000;402;403.05;399.2;402.1;1271715
